,created_time,status_type,type,video_length,message,link,permalink_url,comments_count,shares_count,reactions_count,like_count,love_count,wow_count,haha_count,sad_count,angry_count
79,2019-11-15 09:22:32,added_video,video,01:56,- Você confia nas urnas eletrônicas. - Podemos acreditar no resultado do 1° turno de 2018? - Como dirimir essas dúvidas?  - Amanhã à tarde estarei na Vila Belmiro para o jogo Santos x São Paulo.,https://www.facebook.com/jairmessias.bolsonaro/videos/2455279904794611/,https://www.facebook.com/211857482296579/posts/1667584146723898/,5503.0,4760.0,54705.0,50661.0,3465.0,175.0,338.0,10.0,56.0
80,2019-11-14 22:00:23,added_video,video,30:29:00,,https://www.facebook.com/jairmessias.bolsonaro/videos/547702162660125/,https://www.facebook.com/jairmessias.bolsonaro/videos/547702162660125/,33803.0,25456.0,134420.0,112555.0,20258.0,379.0,782.0,115.0,331.0
81,2019-11-14 17:38:48,added_photos,photo,,#NOME?,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1666720870143559/?type=3,https://www.facebook.com/211857482296579/posts/1666720890143557/,7945.0,16024.0,194143.0,176893.0,15779.0,1151.0,261.0,11.0,48.0
82,2019-11-14 11:25:36,added_video,video,06:46,,https://www.facebook.com/jairmessias.bolsonaro/videos/879286055802087/,https://www.facebook.com/jairmessias.bolsonaro/videos/879286055802087/,17045.0,21378.0,137963.0,113300.0,22906.0,463.0,1145.0,43.0,106.0
83,2019-11-14 02:20:53,added_video,video,00:22,#NOME?,https://www.facebook.com/jairmessias.bolsonaro/videos/2535086023379184/,https://www.facebook.com/211857482296579/posts/1665766790238967/,16226.0,25033.0,204105.0,162839.0,35445.0,1023.0,4701.0,29.0,68.0
84,2019-11-13 11:51:51,added_video,video,04:17,,https://www.facebook.com/jairmessias.bolsonaro/videos/2686797954710495/,https://www.facebook.com/jairmessias.bolsonaro/videos/2686797954710495/,16195.0,8261.0,79839.0,65718.0,13365.0,263.0,410.0,19.0,64.0
85,2019-11-13 11:51:00,added_video,video,00:33,,https://www.facebook.com/jairmessias.bolsonaro/videos/2239545052817456/,https://www.facebook.com/jairmessias.bolsonaro/videos/2239545052817456/,2763.0,2001.0,33802.0,28341.0,5132.0,126.0,169.0,5.0,29.0
86,2019-11-12 22:31:53,added_photos,photo,,"- Hoje anunciei minha saída do PSL e início da criação de um novo partido: ""Aliança pelo Brasil"".  - Agradeço a todos que colaboraram comigo no PSL e que foram parceiros nas eleições de 2018.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1663830363765943/?type=3,https://www.facebook.com/211857482296579/posts/1663830393765940/,51856.0,34662.0,434084.0,382724.0,45221.0,3998.0,1834.0,94.0,213.0
87,2019-11-12 00:42:31,added_video,video,00:45,"- Junto com o Ministério do Desenvolvimento Regional , entregamos milhares de moradias populares, sendo 3.012 casas e 1.088 apartamentos na Paraíba. As residências do Conjunto Aluízio Campos, em Campina Grande é uma das mais de 30.000 já entregues e continuarão por todo o Brasil, com ênfase no Nordeste.   - Dar continuidade às obras inacabadas não é demérito algum. Muito pelo contrário, mostramos o respeito com o pagador de impostos e temos muitas ainda a terminar. Como sempre dissemos: não chegamos até aqui para fazer o mesmo que governos passados! Compromisso com o Brasileiro!",https://www.facebook.com/jairmessias.bolsonaro/videos/334884944043373/,https://www.facebook.com/211857482296579/posts/1662477187234594/,3832.0,24106.0,73397.0,65639.0,6926.0,693.0,108.0,9.0,22.0
88,2019-11-11 22:31:38,shared_story,link,,- Assinamos Medida Provisória que extingue o Dpvat a partir de 1º de janeiro. bit.ly/34PVk5v  . Via EBC na Rede,https://bit.ly/34PVk5v,https://www.facebook.com/211857482296579/posts/1662547707227542/,11954.0,30990.0,142368.0,120945.0,17281.0,3322.0,344.0,140.0,336.0
89,2019-11-11 20:08:28,mobile_status_update,status,,"Na Bahia, a Polícia Rodoviária Federal apreendeu 3,5 toneladas de maconha e se aproxima da grande marca de 15 TONELADAS somente desta droga retirada de circulação em 2019. Prejuízo para o crime organizado, alívio para a população. Aos poucos, estamos resgatando os brasileiros das garras do tráfico! 🇧🇷",,https://www.facebook.com/211857482296579/posts/1662328417249471/,5369.0,10269.0,125143.0,114630.0,8869.0,970.0,464.0,146.0,64.0
90,2019-11-11 18:23:24,added_video,video,00:40,"- Após China anunciar habilitação da exportação de nosso miúdo suíno, a Arábia Saudita vai no mesmo sentido habilitando 8 estabelecimentos do Brasil com a carne bovina. Geração de emprego e produção.   - Trabalho da Ministra Tereza Cristina (Ministério da Agricultura, Pecuária e Abastecimento) em nossa viagem ao Oriente Médio e Ásia. Grande Dia! 🇧🇷👍🏼",https://www.facebook.com/jairmessias.bolsonaro/videos/463724154498772/,https://www.facebook.com/211857482296579/posts/1662294510586195/,3036.0,14039.0,62024.0,56792.0,4717.0,443.0,51.0,4.0,17.0
91,2019-11-11 09:29:20,added_photos,photo,,"- Mesmo que os índices de criminalidade venham caindo, a sociedade sofre drástica e diariamente nas mãos dos bandidos nas ruas e fora delas.  - Nosso papel é diminuir cada vez mais a guerra que vivemos e perdemos no Brasil!  - Grato pela consideração! #PacoteAntiCrime",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1661728907309422/?type=3,https://www.facebook.com/211857482296579/posts/1661729123976067/,9658.0,24465.0,198003.0,181340.0,15067.0,505.0,996.0,47.0,48.0
92,2019-11-10 21:55:11,added_photos,photo,,"- Renúncia na Bolívia  - Denúncias de fraudes nas eleições culminaram na renúncia do Presidente Evo Morales.  - A lição que fica para nós é a necessidade, em nome da democracia e transparência, contagem de votos que possam ser auditados.  - O VOTO IMPRESSO é a certeza que fatos como o da Bolívia não acontecerão no Brasil.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1661057770709869/?type=3,https://www.facebook.com/211857482296579/posts/1661057797376533/,4240.0,7897.0,83107.0,75306.0,6764.0,644.0,327.0,22.0,44.0
93,2019-11-10 14:02:20,added_photos,photo,,#NOME?,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1660606020755044/?type=3,https://www.facebook.com/211857482296579/posts/1660606094088370/,4148.0,19403.0,79469.0,71507.0,7274.0,422.0,226.0,13.0,27.0
94,2019-11-10 09:07:30,added_video,video,00:42,"- Por intermédio do Ministério do Desenvolvimento Regional (Gustavo Canuto), destinamos mais de R$359 milhões de reais para a  continuidade das obras do programa de habitação de interesse social.   - Muito neste setor está sendo feito, graças a interrupção de desvios e enxugamento da máquina pública!  - Há muito o que fazer para reerguermos as dezenas de anos no passado!  . INSCREVA-se em nossa canal no YouTube e assista gratuitamente todos nossos vídeos: https://youtu.be/O2n_WRVGu94",https://www.facebook.com/jairmessias.bolsonaro/videos/393994854813336/,https://www.facebook.com/211857482296579/posts/1659703837511929/,2136.0,8891.0,41949.0,38739.0,2926.0,228.0,43.0,2.0,11.0
95,2019-11-09 15:46:50,added_video,video,03:35,Palácio da Alvorada.,https://www.facebook.com/jairmessias.bolsonaro/videos/405852793690065/,https://www.facebook.com/jairmessias.bolsonaro/videos/405852793690065/,21298.0,8675.0,112554.0,88545.0,22681.0,287.0,830.0,59.0,152.0
96,2019-11-09 11:18:07,added_video,video,02:08,"- Nós, pessoas de bem e amantes da liberdade, somos a maioria.  - Na busca da paz e prosperidade não podemos cometer erros.  - Sem um norte e um comando, mesmo a melhor tropa, se torna num bando que atira para todos os lados, inclusive nos amigos.  - Iniciamos a poucos meses essa nova fase. Não dê munição ao canalha, que momentaneamente está livre, mas carregado de culpa.  - BRASIL ACIMA DE TUDO! - DEUS ACIMA DE TODOS!  . Link no YouTube: https://youtu.be/M7N0rF40brE",https://www.facebook.com/jairmessias.bolsonaro/videos/2679754828714224/,https://www.facebook.com/211857482296579/posts/1658886827593630/,14255.0,27215.0,166552.0,141243.0,22629.0,462.0,1975.0,90.0,153.0
97,2019-11-08 22:21:34,added_video,video,00:08,Globo news nos cita como ex-presidente! Muitos caem na narrativa de “equívocos rotineiros” inocentemente! Estamos mudando o Brasil!,https://www.facebook.com/jairmessias.bolsonaro/videos/420048652230993/,https://www.facebook.com/211857482296579/posts/1658195387662774/,22344.0,12179.0,87379.0,47337.0,721.0,1513.0,16904.0,765.0,20139.0
98,2019-11-08 20:40:10,added_video,video,01:05,"- Agora em Goiânia. - Fazendo a minha parte pelo melhor do nosso Brasil, agradeço ao povo de Goiás pelo carinho e consideração.  . Link no YouTube: https://youtu.be/EskO7vFfffI",https://www.facebook.com/jairmessias.bolsonaro/videos/397065567841388/,https://www.facebook.com/211857482296579/posts/1658051317677181/,14293.0,21539.0,151628.0,131172.0,17895.0,375.0,1131.0,694.0,361.0
99,2019-11-08 18:58:26,added_photos,photo,,"- Nosso Governo dá um passo gigante para o crescimento da cabotagem (navegação porto-a-porto pela costa). A Câmara de Comércio Exterior (CAMEX) aprovou nossa proposta de reduzir de 14% para 0% a alíquota de importação na aquisição de embarcações utilizadas para este segmento.  - Redução de custo na aquisição de frota de no mínimo 40%. Passo enorme para quem quer investir no setor, gerar empregos, movimentar toda a cadeia produtiva e ampliar a participação da cabotagem de transportes do Brasil. Vem mais novidades aí!   Secretaria Nacional de Portos e Transportes Aquaviários",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1657942084354771/?type=3,https://www.facebook.com/211857482296579/posts/1657942287688084/,6524.0,10563.0,100886.0,92236.0,7608.0,736.0,159.0,41.0,106.0
100,2019-11-07 22:01:33,added_video,video,35:58:00,- Live de quinta-feira com o Presidente - assuntos da semana (0711/2019).  . Link no YouTube: https://youtu.be/ALFq4eHRUo0,https://www.facebook.com/jairmessias.bolsonaro/videos/1226416837541763/,https://www.facebook.com/jairmessias.bolsonaro/videos/1226416837541763/,31352.0,12093.0,101079.0,84707.0,14974.0,284.0,764.0,94.0,256.0
101,2019-11-07 21:01:44,added_video,video,12:04,,https://www.facebook.com/jairmessias.bolsonaro/videos/671707273236192/,https://www.facebook.com/jairmessias.bolsonaro/videos/671707273236192/,10588.0,3259.0,45269.0,37275.0,7469.0,110.0,347.0,16.0,52.0
102,2019-11-06 20:19:46,added_photos,photo,,"- Assinamos um pacote de medidas administrativas. Entre elas está a ampliação do PROFESP. Decreto garante aumento do orçamento ao Programa esportivo atende 36 mil jovens em condições de vulnerabilidade.  - O PROFESP é um Programa desenvolvido pelo Ministério da Defesa, com o apoio da Marinha do Brasil, Exército Brasileiro e Aeronáutica, e em parceria com os Ministério da Cidadania e o Ministério da Mulher, da Família e dos Direitos Humanos, tendo como objetivos ajudar e melhorar a qualidade de vida de jovens e de crianças carentes, promovendo a inclusão social.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1655342657948047/?type=3,https://www.facebook.com/211857482296579/posts/1655342764614703/,3325.0,9672.0,80960.0,73701.0,6741.0,440.0,59.0,4.0,15.0
103,2019-11-06 11:50:02,mobile_status_update,status,,"- Mais de 980 mil pessoas receberam novas moradias em 300 dias do Governo Federal.   - Os investimentos do Ministério do Desenvolvimento Regional em habitação alcançaram R$ 3,49 bilhões. Ações para oferta de água no Nordeste e revitalização do Rio Araguaia também foram destaques.  #300DiasDeGoverno",,https://www.facebook.com/211857482296579/posts/1654863141329332/,4715.0,11699.0,84836.0,77264.0,6737.0,693.0,126.0,3.0,13.0
104,2019-11-05 21:46:28,added_video,video,05:09,- Vídeo dos 300 dias de governo:  . Link no youtube: https://youtu.be/wKe1GPdFhmg,https://www.facebook.com/jairmessias.bolsonaro/videos/411257582875425/,https://www.facebook.com/211857482296579/posts/1654170471398599/,6654.0,33828.0,79157.0,68572.0,9606.0,647.0,218.0,14.0,100.0
105,2019-11-05 09:51:14,added_photos,photo,,"- Esses petistas foram delatados na Lava-Jato com seus respectivos codinomes: Rato/Montanha, Vampirão e Amante.  - Agora entram na Justiça pelo fato de eu, como morador, ter acessado a secretária eletrônica do meu condomínio.  - Obs.: poderia consultar a qualquer época a secretária eletrônica, nada impede a qualquer morador tal procedimento, contudo só foi realizada tal consulta por mim depois de a TV Globo ter vazado um processo que estava em segredo de justiça.",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1653364338145879/?type=3,https://www.facebook.com/211857482296579/posts/1653364371479209/,16145.0,12530.0,99106.0,69713.0,619.0,561.0,20555.0,337.0,7321.0
106,2019-11-03 13:31:52,mobile_status_update,status,,"- *Da série João 8:32 (7)*  *TAXAR O ""SOL""*  - O Ministro das Minas e Energia patrocinou reuniões nessa semana na FIESP e no Rio de Janeiro com os setores interessados, entre eles a Agência Nacional de Energia Elétrica / ANEEL.  - A revisão da metodologia da geração solar já estava definida pela ANEEL, que é autônoma, desde 2015 (Governo Dilma). As decisões das agências só podem ser questionadas na Justiça.  - O nosso Governo está trabalhando junto a ANEEL para atender ao interesse público nessa questão, ou seja, estimular a geração de energia solar (placas fotovoltaicas), *sem taxar o usuário*.  - *Presidente JAIR BOLSONARO*",,https://www.facebook.com/211857482296579/posts/1651092905039689/,6198.0,15093.0,101744.0,93399.0,7335.0,727.0,186.0,27.0,70.0
107,2019-11-02 13:28:05,added_video,video,10:34,,https://www.facebook.com/jairmessias.bolsonaro/videos/540649220065233/,https://www.facebook.com/jairmessias.bolsonaro/videos/540649220065233/,28253.0,17184.0,115268.0,95955.0,17554.0,367.0,1183.0,46.0,163.0
108,2019-11-01 21:12:58,added_video,video,08:30,,https://www.facebook.com/jairmessias.bolsonaro/videos/2797199277007941/,https://www.facebook.com/jairmessias.bolsonaro/videos/2797199277007941/,16101.0,4673.0,63092.0,50763.0,11648.0,176.0,402.0,25.0,78.0
109,2019-11-01 16:48:40,added_photos,photo,,- 10 MESES DE GOVERNO! 🇧🇷 . Mais detalhes: www.bolsonaro.com.br,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1648223148659998/?type=3,https://www.facebook.com/211857482296579/posts/1648223218659991/,16122.0,82709.0,251491.0,214317.0,29798.0,1724.0,5546.0,29.0,77.0
110,2019-11-01 14:14:25,mobile_status_update,status,,"- A Polícia Federal - PF inaugura delegacia modelo de Investigação, Análise Financeira e Combate à corrupção do país. A unidade inova, institucionaliza e aperfeiçoa investigações, com menos burocracia, mais integração e efetividade no uso dos recursos tecnológicos na missão. 🇧🇷👍🏼",,https://www.facebook.com/211857482296579/posts/1648022965346683/,2967.0,5560.0,68502.0,63254.0,4750.0,406.0,76.0,4.0,12.0
111,2019-11-01 13:07:11,added_video,video,06:49,,https://www.facebook.com/jairmessias.bolsonaro/videos/551095902382043/,https://www.facebook.com/jairmessias.bolsonaro/videos/551095902382043/,23504.0,14005.0,109118.0,90124.0,17945.0,380.0,515.0,35.0,119.0
112,2019-11-01 12:08:43,added_video,video,16:30,,https://www.facebook.com/jairmessias.bolsonaro/videos/1003310390021123/,https://www.facebook.com/jairmessias.bolsonaro/videos/1003310390021123/,20007.0,6135.0,75262.0,59737.0,14802.0,200.0,383.0,29.0,111.0
113,2019-10-31 22:00:12,added_video,video,46:08:00,"De volta ao Brasil, após viagem de negócios pela Ásia e Oriente Médio, segue a live de quinta-feira sobre assuntos da semana.  . Link no YouTube: https://youtu.be/P3B8L5ql5GM",https://www.facebook.com/jairmessias.bolsonaro/videos/568946510544840/,https://www.facebook.com/jairmessias.bolsonaro/videos/568946510544840/,64281.0,25360.0,133491.0,107541.0,23841.0,422.0,1121.0,141.0,425.0
114,2019-10-31 21:35:29,added_video,video,00:22,"‪- O Ministério da Infraestrutura , junto com o DNIT - Departamento Nacional de Infraestrutura de Transportes e o Exército Brasileiro,está semana, seguem as obras de reparos e pavimentação de asfalto em todo país, com velocidade acelerada. Como por exemplo, nas BR101/RJ, BR116/RS, BR304/RN, BR153/TO, BRs273 e 158/PR, BR316/PE e BR419/MS.‬",https://www.facebook.com/jairmessias.bolsonaro/videos/513652419484863/,https://www.facebook.com/211857482296579/posts/1646787988803514/,3942.0,17582.0,56116.0,50512.0,4890.0,640.0,64.0,2.0,8.0
115,2019-10-31 18:50:43,added_video,video,10:00,,https://www.facebook.com/jairmessias.bolsonaro/videos/484583002267808/,https://www.facebook.com/jairmessias.bolsonaro/videos/484583002267808/,33601.0,11491.0,110919.0,85584.0,24037.0,358.0,737.0,47.0,156.0
116,2019-10-30 22:53:43,mobile_status_update,status,,"- Risco-Brasil chega a seu menor patamar desde 2013, inflação controlada, selic em mínima histórica e investidores confiantes. A empregabilidade cresce e os crimes diminuem. São dados oficiais. Apenas 10 meses de Governo! Vencemos e estamos mudando o Brasil para melhor!",,https://www.facebook.com/211857482296579/posts/1645058082309838/,16557.0,25666.0,218860.0,193975.0,22907.0,1178.0,751.0,14.0,35.0
117,2019-10-30 06:40:33,added_photos,photo,,,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1643609162454730/?type=3,https://www.facebook.com/211857482296579/posts/1643609219121391/,6298.0,5315.0,66055.0,59803.0,5599.0,496.0,128.0,10.0,19.0
